0 1 2 3 4 1.41421
5 9 10 11 14 2.48193
5 9 10 12 13 2.26385
5 9 10 12 14 2.40662
5 9 10 13 14 2.37697
5 9 11 12 13 2.23607
5 9 11 12 14 2.36827
5 9 11 13 14 2.33699
5 9 12 13 14 2.3094
5 10 11 12 13 2.13664
5 10 11 12 14 2.32266
5 10 11 13 14 2.28709
5 10 12 13 14 2.28446
5 11 12 13 14 2.19089
6 7 8 9 10 2.13809
6 7 8 9 11 2.14154
6 7 8 9 12 2.08167
6 7 8 9 13 2.08167
6 7 8 9 14 2.15322
6 7 8 10 11 2.09938
6 7 8 10 12 2.0381
6 7 8 10 13 2
6 7 8 10 14 2.13809
6 7 8 11 12 2.04495
6 7 8 11 13 2
6 7 8 11 14 2.16025
6 7 8 12 13 2
6 7 8 12 14 2.05751
6 7 8 13 14 2.0381
6 7 9 10 11 2.2514
6 7 9 10 12 2.13809
6 7 9 10 13 2.10223
6 7 9 10 14 2.26855
6 7 9 11 12 2.27761
6 7 9 11 13 2.2563
6 7 9 11 14 2.34937
6 7 9 12 13 2.19644
6 7 9 12 14 2.24846
6 7 9 13 14 2.23607
6 7 10 11 12 2.09938
6 7 10 11 13 2.04939
6 7 10 11 14 2.2514
6 7 10 12 13 2
6 7 10 12 14 2.13809
6 7 10 13 14 2.10223
6 7 11 12 13 2.173
6 7 11 12 14 2.23607
6 7 11 13 14 2.19745
6 7 12 13 14 2.16025
6 8 9 10 11 2.68164
6 8 9 10 12 2.66288
6 8 9 10 13 2.64575
6 8 9 10 14 2.72185
6 8 9 11 12 2.62912
6 8 9 11 13 2.64575
6 8 9 11 14 2.69077
6 8 9 12 13 2.64575
6 8 9 12 14 2.67842
6 8 9 13 14 2.66288
6 8 10 11 12 2.60419
6 8 10 11 13 2.58844
6 8 10 11 14 2.68164
6 8 10 12 13 2.58844
6 8 10 12 14 2.66288
6 8 10 13 14 2.64575
6 8 11 12 13 2.53899
6 8 11 12 14 2.61861
6 8 11 13 14 2.60419
6 8 12 13 14 2.60419
6 9 10 11 12 2.68164
6 9 10 11 13 2.66231
6 9 10 11 14 2.77498
6 9 10 12 13 2.64575
6 9 10 12 14 2.72185
6 9 10 13 14 2.71163
6 9 11 12 13 2.68949
6 9 11 12 14 2.71649
6 9 11 13 14 2.72279
6 9 12 13 14 2.70157
6 10 11 12 13 2.58844
6 10 11 12 14 2.68164
6 10 11 13 14 2.66231
6 10 12 13 14 2.64575
6 11 12 13 14 2.65875
7 8 9 10 11 2.09938
7 8 9 10 12 2.05751
7 8 9 10 13 2.0381
7 8 9 10 14 2.15322
7 8 9 11 12 2.04495
7 8 9 11 13 2
7 8 9 11 14 2.16025
7 8 9 12 13 2.04495
7 8 9 12 14 2.07802
7 8 9 13 14 2.05751
7 8 10 11 12 2
7 8 10 11 13 1.93309
7 8 10 11 14 2.09938
7 8 10 12 13 2
7 8 10 12 14 2.08167
7 8 10 13 14 2.08167
7 8 11 12 13 1.93309
7 8 11 12 14 2.01187
7 8 11 13 14 2
7 8 12 13 14 2.04495
7 9 10 11 12 2.09938
7 9 10 11 13 2.04939
7 9 10 11 14 2.2514
7 9 10 12 13 2.0381
7 9 10 12 14 2.15322
7 9 10 13 14 2.12132
7 9 11 12 13 2.173
7 9 11 12 14 2.23607
7 9 11 13 14 2.19745
7 9 12 13 14 2.15758
7 10 11 12 13 1.93309
7 10 11 12 14 2.09938
7 10 11 13 14 2.04939
7 10 12 13 14 2.08167
7 11 12 13 14 2.10639
8 9 10 11 12 2.60419
8 9 10 11 13 2.58844
8 9 10 11 14 2.68164
8 9 10 12 13 2.60419
8 9 10 12 14 2.67842
8 9 10 13 14 2.66288
8 9 11 12 13 2.53899
8 9 11 12 14 2.61861
8 9 11 13 14 2.60419
8 9 12 13 14 2.61861
8 10 11 12 13 2.52543
8 10 11 12 14 2.60419
8 10 11 13 14 2.58844
8 10 12 13 14 2.64575
8 11 12 13 14 2.53722
9 10 11 12 13 2.58844
9 10 11 12 14 2.68164
9 10 11 13 14 2.66231
9 10 12 13 14 2.66288
9 11 12 13 14 2.65875
10 11 12 13 14 2.58844
